c4ss.org,0.5297550217883424
fedsoc.org,0.5584889742363708
commentarymagazine.com,0.9499076578934552
aclj.org,0.9988537143355284
loneconservative.com,0.6068107344984909
americanmind.org,0.9939529627530757
mrc.org,0.5453239200054133
bizpacreview.com,1.0
americarisingpac.org,0.5510788948975802
offgridsurvival.com,0.7662230644170179
thefederalist.com,1.0
tennesseestar.com,0.9993972420949264
conservativeinstitute.org,0.9006046134981947
conservativechoicecampaign.com,0.8412486723319242
citizenfreepress.com,0.9990086592723822
teapartypatriots.org,0.6574224569565362
iwf.org,0.547799339518499
pantsonfirenews.com,0.560826821833264
oann.com,1.0
sentinelksmo.org,0.6488159806474071
tenthamendmentcenter.com,0.8733876486398672
city-journal.org,0.999999995795406
investors.com,0.6736020212918995
conservativedailynews.com,0.9999654591339384
heritage.org,0.9999922985980852
theresurgent.com,0.9875987183812257
disrn.com,0.999620029467686
freedomworks.org,0.6667511414861353
fort-russ.com,0.9944324041660408
nccivitas.org,0.6498042703004678
christiantoday.com,0.89033982590467
boundingintocomics.com,0.9879307694447473
ussanews.com,0.8795788147387439
conservativehq.com,0.6293489341759183
americanlibertyreport.com,0.8757781842947654
libertynation.com,0.5050220512115052
